case_id,split,suite,position_level,task_id,init_state_id,rollout_id,rollout_seed,independent_group,task_description,evaluation_cohort,strategy,prefix_state_sha256,snapshot_replay_max_abs,primitive_steps,intervention_applied,counterfactual_reused,video_path,trigger_localization_object,trigger_localization_pixel_row,trigger_localization_pixel_col,trigger_localization_world_x,trigger_localization_world_y,trigger_localization_world_z,trigger_localization_peak_probability,trigger_localization_entropy,trigger_localization_score_range,trigger_passed,trigger_mode,terminal_available,terminal_success,terminal_final_t,terminal_continuation_queries,terminal_goal_progress_max,terminal_target_drop_candidate,terminal_wrong_object_interaction_candidate,terminal_official_safety_violation,terminal_failure_type,terminal_episode_failure_type,terminal_episode_failure_event_t,terminal_episode_safe_task_success,terminal_episode_safety_terminated,terminal_episode_official_safety_violation,terminal_episode_official_safety_violation_t,terminal_episode_official_safety_cost_types,terminal_episode_target_objects,terminal_episode_goal_relevant_objects,terminal_episode_target_drop_candidate,terminal_episode_target_drop_candidate_t,terminal_episode_target_drop_candidate_object,terminal_episode_successful_target_release,terminal_episode_successful_target_release_t,terminal_episode_successful_target_release_objects,terminal_episode_wrong_object_interaction_candidate,terminal_episode_wrong_object_interaction_candidate_t,terminal_episode_kinematic_deadlock_candidate,terminal_episode_episode_goal_progress_initial,terminal_episode_episode_goal_progress_max,terminal_episode_episode_time_to_first_goal_progress,terminal_episode_episode_time_to_first_target_lift,terminal_episode_episode_target_lift_max,terminal_episode_goal_predicates_json,terminal_episode_goal_predicates_satisfied_final_json,terminal_episode_episode_eef_path_length,terminal_episode_episode_eef_net_displacement,terminal_episode_episode_eef_jerk_mean,terminal_episode_episode_eef_dimensionless_jerk_proxy,terminal_utility_v1,trigger_finite_pass,trigger_confidence_pass,trigger_workspace_pass,trigger_miss_distance_pass,trigger_reach_pass,trigger_estimated_target_eef_distance_m,trigger_score_threshold,perception_localization_used,perception_regrasp_executed,perception_object,perception_pixel_row,perception_pixel_col,perception_world_x,perception_world_y,perception_world_z,perception_peak_probability,perception_entropy,perception_score_range,perception_confidence_pass,perception_guard_mode,perception_guard_passed,perception_guard_finite_pass,perception_guard_confidence_pass,perception_guard_workspace_pass,perception_guard_miss_distance_pass,perception_guard_reach_pass,perception_guard_estimated_target_eef_distance_m,perception_guard_score_threshold,perception_guard_pass
p3d_development__x0p2__task9__init42__rollout0,development,libero_object_temp,x0.2,9,42,0,56437654,x0.2|task9|init42,pick up the orange juice and place it in the basket,replication,baseline_h8,d16ec3f6f8d001ba9b2e3f49a36c551ec60de3fab059d17e83bc8a5e5c36a1c3,0.0,0,0,0,,orange juice,68.0,140.0,-0.16506456171718487,0.04332931828586733,0.24386811256408686,0.09335763250291956,0.3485551110446519,31.18328821659088,0,baseline,True,0,280,26,0.0,0,0,0,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,53,0.19260858891674482,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[0],1.0906384380774579,0.314942235521965,3.7120178465202174,222062958.8473533,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3d_development__x0p2__task9__init42__rollout0,development,libero_object_temp,x0.2,9,42,0,56437654,x0.2|task9|init42,pick up the orange juice and place it in the basket,replication,workspace_calibrated,d16ec3f6f8d001ba9b2e3f49a36c551ec60de3fab059d17e83bc8a5e5c36a1c3,0.0,0,0,1,,orange juice,68.0,140.0,-0.16506456171718487,0.04332931828586733,0.24386811256408686,0.09335763250291956,0.3485551110446519,31.18328821659088,0,workspace_calibrated,True,0,280,26,0.0,0,0,0,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,53,0.19260858891674482,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[0],1.0906384380774579,0.314942235521965,3.7120178465202174,222062958.8473533,0.0,True,True,False,True,True,0.12450201866045518,25.13310718536377,,,,,,,,,,,,,,,,,,,,,,
p3d_development__x0p2__task9__init42__rollout0,development,libero_object_temp,x0.2,9,42,0,56437654,x0.2|task9|init42,pick up the orange juice and place it in the basket,replication,workspace_retreat_only,d16ec3f6f8d001ba9b2e3f49a36c551ec60de3fab059d17e83bc8a5e5c36a1c3,0.0,0,0,1,,orange juice,68.0,140.0,-0.16506456171718487,0.04332931828586733,0.24386811256408686,0.09335763250291956,0.3485551110446519,31.18328821659088,0,workspace_calibrated,True,0,280,26,0.0,0,0,0,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,53,0.19260858891674482,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[0],1.0906384380774579,0.314942235521965,3.7120178465202174,222062958.8473533,0.0,True,True,False,True,True,0.12450201866045518,25.13310718536377,,,,,,,,,,,,,,,,,,,,,,
p3d_development__x0p2__task9__init43__rollout0,development,libero_object_temp,x0.2,9,43,0,59888780,x0.2|task9|init43,pick up the orange juice and place it in the basket,replication,baseline_h8,a2fcb9fac1328cb542db8cd0670608020715cdaabb3fd33a3083d768ad927f19,0.0,0,0,0,,orange juice,68.0,140.0,-0.447083901380376,0.05483937477492494,0.13598141074180603,0.00880286630433832,0.7853731593014186,10.077369213104248,0,baseline,True,0,280,26,0.0,0,0,0,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,-1,0.008652378380409068,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[0],1.4208415574579933,0.2803295961302363,4.983434673222193,293062878.8408937,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3d_development__x0p2__task9__init43__rollout0,development,libero_object_temp,x0.2,9,43,0,59888780,x0.2|task9|init43,pick up the orange juice and place it in the basket,replication,workspace_calibrated,a2fcb9fac1328cb542db8cd0670608020715cdaabb3fd33a3083d768ad927f19,0.0,0,0,1,,orange juice,68.0,140.0,-0.447083901380376,0.05483937477492494,0.13598141074180603,0.00880286630433832,0.7853731593014186,10.077369213104248,0,workspace_calibrated,True,0,280,26,0.0,0,0,0,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,-1,0.008652378380409068,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[0],1.4208415574579933,0.2803295961302363,4.983434673222193,293062878.8408937,0.0,True,False,False,True,True,0.4625565040114598,25.13310718536377,,,,,,,,,,,,,,,,,,,,,,
p3d_development__x0p2__task9__init43__rollout0,development,libero_object_temp,x0.2,9,43,0,59888780,x0.2|task9|init43,pick up the orange juice and place it in the basket,replication,workspace_retreat_only,a2fcb9fac1328cb542db8cd0670608020715cdaabb3fd33a3083d768ad927f19,0.0,0,0,1,,orange juice,68.0,140.0,-0.447083901380376,0.05483937477492494,0.13598141074180603,0.00880286630433832,0.7853731593014186,10.077369213104248,0,workspace_calibrated,True,0,280,26,0.0,0,0,0,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,-1,0.008652378380409068,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[0],1.4208415574579933,0.2803295961302363,4.983434673222193,293062878.8408937,0.0,True,False,False,True,True,0.4625565040114598,25.13310718536377,,,,,,,,,,,,,,,,,,,,,,
p3d_development__x0p2__task9__init44__rollout0,development,libero_object_temp,x0.2,9,44,0,52039151,x0.2|task9|init44,pick up the orange juice and place it in the basket,replication,baseline_h8,813b0fbfd97e767d36ff0a6ea6ed580438ee348cacbbe7f256715e31765f43b5,0.0,0,0,0,,orange juice,68.0,147.0,-0.4197685358336134,0.08506493522557845,0.14643093943595886,0.016711540000271172,0.5733734643653816,11.961757183074951,0,baseline,True,0,280,26,0.0,0,1,0,wrong_object_interaction_candidate,wrong_object_interaction_candidate,194,False,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,True,194,False,0.0,0.0,-1,-1,0.00661856099502732,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[0],1.8178900314833322,0.32756567858184527,5.475557085910935,196732407.56002527,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3d_development__x0p2__task9__init44__rollout0,development,libero_object_temp,x0.2,9,44,0,52039151,x0.2|task9|init44,pick up the orange juice and place it in the basket,replication,workspace_calibrated,813b0fbfd97e767d36ff0a6ea6ed580438ee348cacbbe7f256715e31765f43b5,0.0,0,0,1,,orange juice,68.0,147.0,-0.4197685358336134,0.08506493522557845,0.14643093943595886,0.016711540000271172,0.5733734643653816,11.961757183074951,0,workspace_calibrated,True,0,280,26,0.0,0,1,0,wrong_object_interaction_candidate,wrong_object_interaction_candidate,194,False,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,True,194,False,0.0,0.0,-1,-1,0.00661856099502732,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[0],1.8178900314833322,0.32756567858184527,5.475557085910935,196732407.56002527,-0.5,True,False,False,True,True,0.4413262673376078,25.13310718536377,,,,,,,,,,,,,,,,,,,,,,
p3d_development__x0p2__task9__init44__rollout0,development,libero_object_temp,x0.2,9,44,0,52039151,x0.2|task9|init44,pick up the orange juice and place it in the basket,replication,workspace_retreat_only,813b0fbfd97e767d36ff0a6ea6ed580438ee348cacbbe7f256715e31765f43b5,0.0,0,0,1,,orange juice,68.0,147.0,-0.4197685358336134,0.08506493522557845,0.14643093943595886,0.016711540000271172,0.5733734643653816,11.961757183074951,0,workspace_calibrated,True,0,280,26,0.0,0,1,0,wrong_object_interaction_candidate,wrong_object_interaction_candidate,194,False,False,False,-1,,orange_juice_1,orange_juice_1,False,-1,,False,-1,,True,194,False,0.0,0.0,-1,-1,0.00661856099502732,"[[""in"", ""orange_juice_1"", ""basket_1_contain_region""]]",[0],1.8178900314833322,0.32756567858184527,5.475557085910935,196732407.56002527,-0.5,True,False,False,True,True,0.4413262673376078,25.13310718536377,,,,,,,,,,,,,,,,,,,,,,
p3d_development__y0p1__task4__init40__rollout0,development,libero_object_temp,y0.1,4,40,0,59896231,y0.1|task4|init40,pick up the ketchup and place it in the basket,novel_cell,baseline_h8,ccae5c1cddbac280ab5decd37d2edf8d84b0c73adab64dbf329879f9a16f8598,0.0,0,0,0,,ketchup,115.0,83.0,0.11131718621166131,-0.13128661363221192,0.20547789335250854,0.3948725522658945,0.19860142913074577,42.25708341598511,0,baseline,True,1,172,13,1.0,0,0,0,success,success,-1,True,False,False,-1,,ketchup_1,ketchup_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,172,107,0.17145766442125204,"[[""in"", ""ketchup_1"", ""basket_1_contain_region""]]",[1],1.195176763499893,0.2979203785987209,3.6747193347069023,9787724.781878175,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3d_development__y0p1__task4__init40__rollout0,development,libero_object_temp,y0.1,4,40,0,59896231,y0.1|task4|init40,pick up the ketchup and place it in the basket,novel_cell,workspace_calibrated,ccae5c1cddbac280ab5decd37d2edf8d84b0c73adab64dbf329879f9a16f8598,0.0,0,0,1,,ketchup,115.0,83.0,0.11131718621166131,-0.13128661363221192,0.20547789335250854,0.3948725522658945,0.19860142913074577,42.25708341598511,0,workspace_calibrated,True,1,172,13,1.0,0,0,0,success,success,-1,True,False,False,-1,,ketchup_1,ketchup_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,172,107,0.17145766442125204,"[[""in"", ""ketchup_1"", ""basket_1_contain_region""]]",[1],1.195176763499893,0.2979203785987209,3.6747193347069023,9787724.781878175,3.0,True,True,False,True,True,0.21361900178051818,7.541533684730529,,,,,,,,,,,,,,,,,,,,,,
p3d_development__y0p1__task4__init40__rollout0,development,libero_object_temp,y0.1,4,40,0,59896231,y0.1|task4|init40,pick up the ketchup and place it in the basket,novel_cell,workspace_retreat_only,ccae5c1cddbac280ab5decd37d2edf8d84b0c73adab64dbf329879f9a16f8598,0.0,0,0,1,,ketchup,115.0,83.0,0.11131718621166131,-0.13128661363221192,0.20547789335250854,0.3948725522658945,0.19860142913074577,42.25708341598511,0,workspace_calibrated,True,1,172,13,1.0,0,0,0,success,success,-1,True,False,False,-1,,ketchup_1,ketchup_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,172,107,0.17145766442125204,"[[""in"", ""ketchup_1"", ""basket_1_contain_region""]]",[1],1.195176763499893,0.2979203785987209,3.6747193347069023,9787724.781878175,3.0,True,True,False,True,True,0.21361900178051818,7.541533684730529,,,,,,,,,,,,,,,,,,,,,,
p3d_development__y0p1__task4__init41__rollout0,development,libero_object_temp,y0.1,4,41,0,57514845,y0.1|task4|init41,pick up the ketchup and place it in the basket,novel_cell,baseline_h8,65a9a6658628c7c88854bdca632b834b7ea47caa3362f7fdeccd99c746dd58a3,0.0,0,0,0,,ketchup,91.0,83.0,-0.052606534804468974,-0.1515476865223722,0.20547789335250854,0.05551346526895331,0.3971796876330557,23.82978993654251,0,baseline,True,1,128,7,1.0,0,0,0,success,success,-1,True,False,False,-1,,ketchup_1,ketchup_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,128,67,0.1768566623780493,"[[""in"", ""ketchup_1"", ""basket_1_contain_region""]]",[1],1.0243196337559417,0.33523960876412356,2.589507524579342,1630207.5817350715,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3d_development__y0p1__task4__init41__rollout0,development,libero_object_temp,y0.1,4,41,0,57514845,y0.1|task4|init41,pick up the ketchup and place it in the basket,novel_cell,workspace_calibrated,65a9a6658628c7c88854bdca632b834b7ea47caa3362f7fdeccd99c746dd58a3,0.0,0,0,1,,ketchup,91.0,83.0,-0.052606534804468974,-0.1515476865223722,0.20547789335250854,0.05551346526895331,0.3971796876330557,23.82978993654251,0,workspace_calibrated,True,1,128,7,1.0,0,0,0,success,success,-1,True,False,False,-1,,ketchup_1,ketchup_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,128,67,0.1768566623780493,"[[""in"", ""ketchup_1"", ""basket_1_contain_region""]]",[1],1.0243196337559417,0.33523960876412356,2.589507524579342,1630207.5817350715,3.0,True,True,True,False,True,0.05764680890831747,7.541533684730529,,,,,,,,,,,,,,,,,,,,,,
p3d_development__y0p1__task4__init41__rollout0,development,libero_object_temp,y0.1,4,41,0,57514845,y0.1|task4|init41,pick up the ketchup and place it in the basket,novel_cell,workspace_retreat_only,65a9a6658628c7c88854bdca632b834b7ea47caa3362f7fdeccd99c746dd58a3,0.0,0,0,1,,ketchup,91.0,83.0,-0.052606534804468974,-0.1515476865223722,0.20547789335250854,0.05551346526895331,0.3971796876330557,23.82978993654251,0,workspace_calibrated,True,1,128,7,1.0,0,0,0,success,success,-1,True,False,False,-1,,ketchup_1,ketchup_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,128,67,0.1768566623780493,"[[""in"", ""ketchup_1"", ""basket_1_contain_region""]]",[1],1.0243196337559417,0.33523960876412356,2.589507524579342,1630207.5817350715,3.0,True,True,True,False,True,0.05764680890831747,7.541533684730529,,,,,,,,,,,,,,,,,,,,,,
p3d_development__y0p1__task4__init42__rollout0,development,libero_object_temp,y0.1,4,42,0,53674667,y0.1|task4|init42,pick up the ketchup and place it in the basket,novel_cell,baseline_h8,c026931d1d4942b20dd5b0730617d0a8dcd71cad5a0833dcea55603d6f8ad200,0.0,0,0,0,,ketchup,83.0,83.0,-0.11910093921797471,-0.15976643586663128,0.20547789335250854,0.06992926342747575,0.36887732571950765,25.459036648273468,0,baseline,True,1,128,7,1.0,0,0,0,success,success,-1,True,False,False,-1,,ketchup_1,ketchup_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,128,67,0.16624260959759074,"[[""in"", ""ketchup_1"", ""basket_1_contain_region""]]",[1],0.9723222973559011,0.29449205450789506,2.9814465362746274,1343126.7382196556,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3d_development__y0p1__task4__init42__rollout0,development,libero_object_temp,y0.1,4,42,0,53674667,y0.1|task4|init42,pick up the ketchup and place it in the basket,novel_cell,workspace_calibrated,c026931d1d4942b20dd5b0730617d0a8dcd71cad5a0833dcea55603d6f8ad200,0.0,0,0,1,,ketchup,83.0,83.0,-0.11910093921797471,-0.15976643586663128,0.20547789335250854,0.06992926342747575,0.36887732571950765,25.459036648273468,0,workspace_calibrated,True,1,128,7,1.0,0,0,0,success,success,-1,True,False,False,-1,,ketchup_1,ketchup_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,128,67,0.16624260959759074,"[[""in"", ""ketchup_1"", ""basket_1_contain_region""]]",[1],0.9723222973559011,0.29449205450789506,2.9814465362746274,1343126.7382196556,3.0,True,True,True,False,True,0.0308332368417266,7.541533684730529,,,,,,,,,,,,,,,,,,,,,,
p3d_development__y0p1__task4__init42__rollout0,development,libero_object_temp,y0.1,4,42,0,53674667,y0.1|task4|init42,pick up the ketchup and place it in the basket,novel_cell,workspace_retreat_only,c026931d1d4942b20dd5b0730617d0a8dcd71cad5a0833dcea55603d6f8ad200,0.0,0,0,1,,ketchup,83.0,83.0,-0.11910093921797471,-0.15976643586663128,0.20547789335250854,0.06992926342747575,0.36887732571950765,25.459036648273468,0,workspace_calibrated,True,1,128,7,1.0,0,0,0,success,success,-1,True,False,False,-1,,ketchup_1,ketchup_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,128,67,0.16624260959759074,"[[""in"", ""ketchup_1"", ""basket_1_contain_region""]]",[1],0.9723222973559011,0.29449205450789506,2.9814465362746274,1343126.7382196556,3.0,True,True,True,False,True,0.0308332368417266,7.541533684730529,,,,,,,,,,,,,,,,,,,,,,
p3d_development__y0p1__task4__init43__rollout0,development,libero_object_temp,y0.1,4,43,0,57640840,y0.1|task4|init43,pick up the ketchup and place it in the basket,novel_cell,baseline_h8,9641155ca2c16906abb96053a56d2225bc7eaa921f2ee20db192113f50515400,0.0,0,0,0,,ketchup,115.0,84.0,0.11131718196680429,-0.12836915318421738,0.20547789335250854,0.08631441618811714,0.3350270938969929,26.97507667541504,0,baseline,True,0,280,26,0.0,0,0,0,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,ketchup_1,ketchup_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,-1,0.001791082232466129,"[[""in"", ""ketchup_1"", ""basket_1_contain_region""]]",[0],1.3904886246170935,0.29680540660781907,4.767460230675325,254607312.76887012,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3d_development__y0p1__task4__init43__rollout0,development,libero_object_temp,y0.1,4,43,0,57640840,y0.1|task4|init43,pick up the ketchup and place it in the basket,novel_cell,workspace_calibrated,9641155ca2c16906abb96053a56d2225bc7eaa921f2ee20db192113f50515400,0.0,0,0,1,,ketchup,115.0,84.0,0.11131718196680429,-0.12836915318421738,0.20547789335250854,0.08631441618811714,0.3350270938969929,26.97507667541504,0,workspace_calibrated,True,0,280,26,0.0,0,0,0,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,ketchup_1,ketchup_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,-1,0.001791082232466129,"[[""in"", ""ketchup_1"", ""basket_1_contain_region""]]",[0],1.3904886246170935,0.29680540660781907,4.767460230675325,254607312.76887012,0.0,True,True,False,True,True,0.26243082466131806,7.541533684730529,,,,,,,,,,,,,,,,,,,,,,
p3d_development__y0p1__task4__init43__rollout0,development,libero_object_temp,y0.1,4,43,0,57640840,y0.1|task4|init43,pick up the ketchup and place it in the basket,novel_cell,workspace_retreat_only,9641155ca2c16906abb96053a56d2225bc7eaa921f2ee20db192113f50515400,0.0,0,0,1,,ketchup,115.0,84.0,0.11131718196680429,-0.12836915318421738,0.20547789335250854,0.08631441618811714,0.3350270938969929,26.97507667541504,0,workspace_calibrated,True,0,280,26,0.0,0,0,0,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,ketchup_1,ketchup_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,-1,0.001791082232466129,"[[""in"", ""ketchup_1"", ""basket_1_contain_region""]]",[0],1.3904886246170935,0.29680540660781907,4.767460230675325,254607312.76887012,0.0,True,True,False,True,True,0.26243082466131806,7.541533684730529,,,,,,,,,,,,,,,,,,,,,,
p3d_development__y0p1__task4__init44__rollout0,development,libero_object_temp,y0.1,4,44,0,52288258,y0.1|task4|init44,pick up the ketchup and place it in the basket,novel_cell,baseline_h8,914bf047f0546ceef5f749e7ac6b2407cc494e76e86a5d60b4321619afbf50db,0.0,0,0,0,,ketchup,84.0,83.0,-0.11039737623485157,-0.15869067012075852,0.20547789335250854,0.05936427032295059,0.3774656225528869,28.59567105770111,0,baseline,True,1,129,8,1.0,0,0,0,success,success,-1,True,False,False,-1,,ketchup_1,ketchup_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,129,67,0.17001226467444802,"[[""in"", ""ketchup_1"", ""basket_1_contain_region""]]",[1],0.9868472446550409,0.3113745812125015,2.917016924247689,1281773.1897885054,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3d_development__y0p1__task4__init44__rollout0,development,libero_object_temp,y0.1,4,44,0,52288258,y0.1|task4|init44,pick up the ketchup and place it in the basket,novel_cell,workspace_calibrated,914bf047f0546ceef5f749e7ac6b2407cc494e76e86a5d60b4321619afbf50db,0.0,0,0,1,,ketchup,84.0,83.0,-0.11039737623485157,-0.15869067012075852,0.20547789335250854,0.05936427032295059,0.3774656225528869,28.59567105770111,0,workspace_calibrated,True,1,129,8,1.0,0,0,0,success,success,-1,True,False,False,-1,,ketchup_1,ketchup_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,129,67,0.17001226467444802,"[[""in"", ""ketchup_1"", ""basket_1_contain_region""]]",[1],0.9868472446550409,0.3113745812125015,2.917016924247689,1281773.1897885054,3.0,True,True,True,False,True,0.026843556356435896,7.541533684730529,,,,,,,,,,,,,,,,,,,,,,
p3d_development__y0p1__task4__init44__rollout0,development,libero_object_temp,y0.1,4,44,0,52288258,y0.1|task4|init44,pick up the ketchup and place it in the basket,novel_cell,workspace_retreat_only,914bf047f0546ceef5f749e7ac6b2407cc494e76e86a5d60b4321619afbf50db,0.0,0,0,1,,ketchup,84.0,83.0,-0.11039737623485157,-0.15869067012075852,0.20547789335250854,0.05936427032295059,0.3774656225528869,28.59567105770111,0,workspace_calibrated,True,1,129,8,1.0,0,0,0,success,success,-1,True,False,False,-1,,ketchup_1,ketchup_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,129,67,0.17001226467444802,"[[""in"", ""ketchup_1"", ""basket_1_contain_region""]]",[1],0.9868472446550409,0.3113745812125015,2.917016924247689,1281773.1897885054,3.0,True,True,True,False,True,0.026843556356435896,7.541533684730529,,,,,,,,,,,,,,,,,,,,,,
p3d_development__y0p1__task6__init40__rollout0,development,libero_object_temp,y0.1,6,40,0,57597821,y0.1|task6|init40,pick up the butter and place it in the basket,novel_cell,baseline_h8,7875420cfb6db102e5c42b30de9285a3e79daca3fc12052f7431bb65a96bf156,0.0,0,0,0,,butter,124.0,83.0,-0.12193847936170354,-0.17334940399513646,0.03363199532032013,0.032131505012027856,0.4507405007258142,20.63301372528076,0,baseline,True,0,280,26,0.0,0,0,0,timeout_no_goal,timeout_no_goal,280,False,False,False,-1,,butter_1,butter_1,False,-1,,False,-1,,False,-1,False,0.0,0.0,-1,-1,0.028520686280144904,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[0],1.8228710170508524,0.29924720328390014,8.226566742463723,483539448.04491776,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3d_development__y0p1__task6__init40__rollout0,development,libero_object_temp,y0.1,6,40,0,57597821,y0.1|task6|init40,pick up the butter and place it in the basket,novel_cell,workspace_calibrated,7875420cfb6db102e5c42b30de9285a3e79daca3fc12052f7431bb65a96bf156,0.0,24,1,0,,butter,124.0,83.0,-0.12193847936170354,-0.17334940399513646,0.03363199532032013,0.032131505012027856,0.4507405007258142,20.63301372528076,1,workspace_calibrated,True,0,280,23,0.0,1,0,0,target_drop_candidate,target_drop_candidate,147,False,False,False,-1,,butter_1,butter_1,True,147,butter_1,False,-1,,False,-1,False,0.0,0.0,-1,129,0.1895008637305124,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[0],2.101235692871199,0.3226111284429107,8.17074478020855,399223439.5790016,-1.0,True,True,True,True,True,0.09479684749100205,15.786628246307373,True,True,butter,131.0,83.0,-0.08823092418861611,-0.1699921688701075,0.02312507852911949,0.03757965168080605,0.4082783425914559,27.489563941955566,True,workspace_calibrated,True,True,True,True,True,True,0.12371708234015676,15.786628246307373,True
p3d_development__y0p1__task6__init40__rollout0,development,libero_object_temp,y0.1,6,40,0,57597821,y0.1|task6|init40,pick up the butter and place it in the basket,novel_cell,workspace_retreat_only,7875420cfb6db102e5c42b30de9285a3e79daca3fc12052f7431bb65a96bf156,0.0,3,1,0,,butter,124.0,83.0,-0.12193847936170354,-0.17334940399513646,0.03363199532032013,0.032131505012027856,0.4507405007258142,20.63301372528076,1,workspace_calibrated,True,1,239,21,1.0,0,0,0,success,success,-1,True,False,False,-1,,butter_1,butter_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,239,167,0.26265590540260764,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[1],1.8998249529148294,0.3265760644050013,6.271386918376328,94109897.13582283,3.0,True,True,True,True,True,0.09479684749100205,15.786628246307373,True,False,butter,131.0,83.0,-0.08823092418861611,-0.1699921688701075,0.02312507852911949,0.03757965168080605,0.4082783425914559,27.489563941955566,True,workspace_calibrated,True,True,True,True,True,True,0.12371708234015676,15.786628246307373,True
p3d_development__y0p1__task6__init41__rollout0,development,libero_object_temp,y0.1,6,41,0,53779538,y0.1|task6|init41,pick up the butter and place it in the basket,novel_cell,baseline_h8,16ca1f4e53c5fcf11fd4ed30bf66b8fc964057c02e16cad43968c1ef96d18536,0.0,0,0,0,,butter,131.0,83.0,-0.07965026634831451,-0.1685110185604006,0.02858705446124077,0.16210514253612643,0.25658709757331494,47.329660415649414,0,baseline,True,1,175,13,1.0,0,0,0,success,success,-1,True,False,False,-1,,butter_1,butter_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,175,102,0.26607702248376297,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[1],1.4344033296542384,0.29273761752365696,4.34939657307273,12813293.423418973,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3d_development__y0p1__task6__init41__rollout0,development,libero_object_temp,y0.1,6,41,0,53779538,y0.1|task6|init41,pick up the butter and place it in the basket,novel_cell,workspace_calibrated,16ca1f4e53c5fcf11fd4ed30bf66b8fc964057c02e16cad43968c1ef96d18536,0.0,0,0,1,,butter,131.0,83.0,-0.07965026634831451,-0.1685110185604006,0.02858705446124077,0.16210514253612643,0.25658709757331494,47.329660415649414,0,workspace_calibrated,True,1,175,13,1.0,0,0,0,success,success,-1,True,False,False,-1,,butter_1,butter_1,False,-1,,False,-1,,False,-1,False,0.0,1.0,175,102,0.26607702248376297,"[[""in"", ""butter_1"", ""basket_1_contain_region""]]",[1],1.4344033296542384,0.29273761752365696,4.34939657307273,12813293.423418973,3.0,True,True,True,False,True,0.07770161011378232,15.786628246307373,,,,,,,,,,,,,,,,,,,,,,
